visual parameter label,visual parameter value,xticks,yticks,preserved 0,preserved 1,preserved 2,preserved 3,gw_param_keys 0,gw_param_values 0,label 0,x,y,bgra,gw_param_keys 1,gw_param_values 1,label 1,x,y,bgra,gw_param_keys 2,gw_param_values 2,label 2,x,y,bgra,gw_param_keys 3,gw_param_values 3,label 3,x,y,bgra,gw_param_keys 4,gw_param_values 4,label 4,x,y,bgra,gw_param_keys 5,gw_param_values 5,label 5,x,y,bgra,gw_param_keys 6,gw_param_values 6,label 6,x,y,bgra,gw_param_keys 7,gw_param_values 7,label 7,x,y,bgra,gw_param_keys 8,gw_param_values 8,label 8,x,y,bgra,gw_param_keys 9,gw_param_values 9,label 9,x,y,bgra,gw_param_keys 10,gw_param_values 10,label 10,x,y,bgra,gw_param_keys 11,gw_param_values 11,label 11,x,y,bgra,gw_param_keys 12,gw_param_values 12,label 12,x,y,bgra
,,,,,,,,,,,17.185929648241206,5.681316712541198e-33,,,,,17.185929648241206,0.001692153989819511,,,,,17.185929648241206,0.025289996211896884,,,,,17.185929648241206,6.1318178489591176e-12,,,,,17.185929648241206,0.001692153989819511,,,,,17.185929648241206,0.1423754375730407,,,,,17.185929648241206,5.681316712541198e-33,,,,,17.185929648241206,0.001692153989819511,,,,,17.185929648241206,0.41256053048334623,,,,,17.185929648241206,6.1318178489591176e-12,,,,,17.185929648241206,0.001692153989819511,,,,,17.185929648241206,0.756902921461267,,,,,17.185929648241206,5.681316712541198e-33,
,,,,,,,,,,,17.286432160804022,1.6609937974179962e-33,,,,,17.286432160804022,0.0013392552465372055,,,,,17.286432160804022,0.024332660349682036,,,,,17.286432160804022,2.9631025948110335e-12,,,,,17.286432160804022,0.0013392552465372055,,,,,17.286432160804022,0.13818929663369872,,,,,17.286432160804022,1.6609937974179962e-33,,,,,17.286432160804022,0.0013392552465372055,,,,,17.286432160804022,0.4039480501065162,,,,,17.286432160804022,2.9631025948110335e-12,,,,,17.286432160804022,0.0013392552465372055,,,,,17.286432160804022,0.7476124508111127,,,,,17.286432160804022,1.6609937974179962e-33,
,,,,,,,,,,,17.386934673366834,4.807289968676034e-34,,,,,17.386934673366834,0.0010552058375162589,,,,,17.386934673366834,0.023409981103920716,,,,,17.386934673366834,1.4174816001091637e-12,,,,,17.386934673366834,0.0010552058375162589,,,,,17.386934673366834,0.13411036972083612,,,,,17.386934673366834,4.807289968676034e-34,,,,,17.386934673366834,0.0010552058375162589,,,,,17.386934673366834,0.39544851944684356,,,,,17.386934673366834,1.4174816001091637e-12,,,,,17.386934673366834,0.0010552058375162589,,,,,17.386934673366834,0.7382737852189543,,,,,17.386934673366834,4.807289968676034e-34,
,,,,,,,,,,,17.48743718592965,1.3773551112579132e-34,,,,,17.48743718592965,0.0008276779176208618,,,,,17.48743718592965,0.022520784254713523,,,,,17.48743718592965,6.712765396321716e-13,,,,,17.48743718592965,0.0008276779176208618,,,,,17.48743718592965,0.13013662053283948,,,,,17.48743718592965,1.3773551112579132e-34,,,,,17.48743718592965,0.0008276779176208618,,,,,17.48743718592965,0.3870631586229847,,,,,17.48743718592965,6.712765396321716e-13,,,,,17.48743718592965,0.0008276779176208618,,,,,17.48743718592965,0.7288934504796865,,,,,17.48743718592965,1.3773551112579132e-34,
,,,,,,,,,,,17.587939698492463,3.9066529209447883e-35,,,,,17.587939698492463,0.0006463026048535016,,,,,17.587939698492463,0.021663931192677614,,,,,17.587939698492463,3.147014952188779e-13,,,,,17.587939698492463,0.0006463026048535016,,,,,17.587939698492463,0.12626601744934512,,,,,17.587939698492463,3.9066529209447883e-35,,,,,17.587939698492463,0.0006463026048535016,,,,,17.587939698492463,0.3787930438722642,,,,,17.587939698492463,3.147014952188779e-13,,,,,17.587939698492463,0.0006463026048535016,,,,,17.587939698492463,0.7194778151797094,,,,,17.587939698492463,3.9066529209447883e-35,
,,,,,,,,,,,17.68844221105528,1.096925242489447e-35,,,,,17.68844221105528,0.0005024129195823595,,,,,17.68844221105528,0.02083831806468277,,,,,17.68844221105528,1.460526499680312e-13,,,,,17.68844221105528,0.0005024129195823595,,,,,17.68844221105528,0.12249653558104,,,,,17.68844221105528,1.096925242489447e-35,,,,,17.68844221105528,0.0005024129195823595,,,,,17.68844221105528,0.37063911259146526,,,,,17.68844221105528,1.460526499680312e-13,,,,,17.68844221105528,0.0005024129195823595,,,,,17.68844221105528,0.7100330889846307,,,,,17.68844221105528,1.096925242489447e-35,
,,,,,,,,,,,17.78894472361809,3.049035845763235e-36,,,,,17.78894472361809,0.0003888087641914086,,,,,17.78894472361809,0.02004287492681315,,,,,17.78894472361809,6.710167695214353e-14,,,,,17.78894472361809,0.0003888087641914086,,,,,17.78894472361809,0.1188261586928397,,,,,17.78894472361809,3.049035845763235e-36,,,,,17.78894472361809,0.0003888087641914086,,,,,17.78894472361809,0.3626021683261038,,,,,17.78894472361809,6.710167695214353e-14,,,,,17.78894472361809,0.0003888087641914086,,,,,17.78894472361809,0.7005653212215229,,,,,17.78894472361809,3.049035845763235e-36,
,,,,,,,,,,,17.889447236180906,8.389987765287215e-37,,,,,17.889447236180906,0.0002995447053246192,,,,,17.889447236180906,0.019276564905455224,,,,,17.889447236180906,3.051902144169927e-14,,,,,17.889447236180906,0.0002995447053246192,,,,,17.889447236180906,0.11525288100514006,,,,,17.889447236180906,8.389987765287215e-37,,,,,17.889447236180906,0.0002995447053246192,,,,,17.889447236180906,0.35468288570260154,,,,,17.889447236180906,3.051902144169927e-14,,,,,17.889447236180906,0.0002995447053246192,,,,,17.889447236180906,0.6910803997444885,,,,,17.889447236180906,8.389987765287215e-37,
,,,,,,,,,,,17.98994974874372,2.2854589371132205e-37,,,,,17.98994974874372,0.0002297405221382381,,,,,17.98994974874372,0.01853838336733019,,,,,17.98994974874372,1.3741088371610458e-14,,,,,17.98994974874372,0.0002297405221382381,,,,,17.98994974874372,0.11177470887776544,,,,,17.98994974874372,2.2854589371132205e-37,,,,,17.98994974874372,0.0002297405221382381,,,,,17.98994974874372,0.3468818152982318,,,,,17.98994974874372,1.3741088371610458e-14,,,,,17.98994974874372,0.0002297405221382381,,,,,17.98994974874372,0.6815840500723283,,,,,17.98994974874372,2.2854589371132205e-37,
,,,,,,,,,,,18.090452261306535,6.163094341557523e-38,,,,,18.090452261306535,0.00017541386373608547,,,,,18.090452261306535,0.017827357099208033,,,,,18.090452261306535,6.124701944042502e-15,,,,,18.090452261306535,0.00017541386373608547,,,,,18.090452261306535,0.10838966238114131,,,,,18.090452261306535,6.163094341557523e-38,,,,,18.090452261306535,0.00017541386373608547,,,,,18.090452261306535,0.33919938844412445,,,,,18.090452261306535,6.124701944042502e-15,,,,,18.090452261306535,0.00017541386373608547,,,,,18.090452261306535,0.6720818347871447,,,,,18.090452261306535,6.163094341557523e-38,
,,,,,,,,,,,18.190954773869347,1.645271241764293e-38,,,,,18.190954773869347,0.00013333389928786395,,,,,18.190954773869347,0.017142543497968527,,,,,18.190954773869347,2.702477474680343e-15,,,,,18.190954773869347,0.00013333389928786395,,,,,18.190954773869347,0.10509577675913757,,,,,18.190954773869347,1.645271241764293e-38,,,,,18.190954773869347,0.00013333389928786395,,,,,18.190954773869347,0.33163592195704344,,,,,18.190954773869347,2.702477474680343e-15,,,,,18.190954773869347,0.00013333389928786395,,,,,18.190954773869347,0.662579153182801,,,,,18.190954773869347,1.645271241764293e-38,
,,,,,,,,,,,18.291457286432163,4.347999598150188e-39,,,,,18.291457286432163,0.0001008945249979767,,,,,18.291457286432163,0.01648302977160231,,,,,18.291457286432163,1.1804633405923017e-15,,,,,18.291457286432163,0.0001008945249979767,,,,,18.291457286432163,0.10189110378792746,,,,,18.291457286432163,4.347999598150188e-39,,,,,18.291457286432163,0.0001008945249979767,,,,,18.291457286432163,0.32419162279602354,,,,,18.291457286432163,1.1804633405923017e-15,,,,,18.291457286432163,0.0001008945249979767,,,,,18.291457286432163,0.6530812411522257,,,,,18.291457286432163,4.347999598150188e-39,
,,,,,,,,,,,18.391959798994975,1.1375088436086408e-39,,,,,18.391959798994975,7.600549200475714e-05,,,,,18.391959798994975,0.0158479321516821,,,,,18.391959798994975,5.104535449256638e-16,,,,,18.391959798994975,7.600549200475714e-05,,,,,18.391959798994975,0.09877371303511866,,,,,18.391959798994975,1.1375088436086408e-39,,,,,18.391959798994975,7.600549200475714e-05,,,,,18.391959798994975,0.3168665926403485,,,,,18.391959798994975,5.104535449256638e-16,,,,,18.391959798994975,7.600549200475714e-05,,,,,18.391959798994975,0.6435931713026873,,,,,18.391959798994975,1.1375088436086408e-39,
,,,,,,,,,,,18.49246231155779,2.946004230201024e-40,,,,,18.49246231155779,5.699971758147995e-05,,,,,18.49246231155779,0.015236395117770854,,,,,18.49246231155779,2.1851096834630366e-16,,,,,18.49246231155779,5.699971758147995e-05,,,,,18.49246231155779,0.09574169302330837,,,,,18.49246231155779,2.946004230201024e-40,,,,,18.49246231155779,5.699971758147995e-05,,,,,18.49246231155779,0.3096608323856936,,,,,18.49246231155779,2.1851096834630366e-16,,,,,18.49246231155779,5.699971758147995e-05,,,,,18.49246231155779,0.6341198532882766,,,,,18.49246231155779,2.946004230201024e-40,
,,,,,,,,,,,18.592964824120603,7.553100237504486e-41,,,,,18.592964824120603,4.255501889184994e-05,,,,,18.592964824120603,0.014647590634178012,,,,,18.592964824120603,9.25984158435497e-17,,,,,18.592964824120603,4.255501889184994e-05,,,,,18.592964824120603,0.09279315230212029,,,,,18.592964824120603,7.553100237504486e-41,,,,,18.592964824120603,4.255501889184994e-05,,,,,18.592964824120603,0.302574246555614,,,,,18.592964824120603,9.25984158435497e-17,,,,,18.592964824120603,4.255501889184994e-05,,,,,18.592964824120603,0.6246660343489828,,,,,18.592964824120603,7.553100237504486e-41,
,,,,,,,,,,,18.69346733668342,1.9170367049189284e-41,,,,,18.69346733668342,3.1628545902674217e-05,,,,,18.69346733668342,0.01408071739941975,,,,,18.69346733668342,3.884607729860804e-17,,,,,18.69346733668342,3.1628545902674217e-05,,,,,18.69346733668342,0.08992622043267429,,,,,18.69346733668342,1.9170367049189284e-41,,,,,18.69346733668342,3.1628545902674217e-05,,,,,18.69346733668342,0.29560664762587346,,,,,18.69346733668342,3.884607729860804e-17,,,,,18.69346733668342,3.1628545902674217e-05,,,,,18.69346733668342,0.6152363000459082,,,,,18.69346733668342,1.9170367049189284e-41,
,,,,,,,,,,,18.79396984924623,4.816692327513579e-42,,,,,18.79396984924623,2.3402271797332105e-05,,,,,18.79396984924623,0.013535000108690638,,,,,18.79396984924623,1.6132589418145982e-17,,,,,18.79396984924623,2.3402271797332105e-05,,,,,18.79396984924623,0.08713904888834348,,,,,18.79396984924623,4.816692327513579e-42,,,,,18.79396984924623,2.3402271797332105e-05,,,,,18.79396984924623,0.2887577602594302,,,,,18.79396984924623,1.6132589418145982e-17,,,,,18.79396984924623,2.3402271797332105e-05,,,,,18.79396984924623,0.6058350751823445,,,,,18.79396984924623,4.816692327513579e-42,
,,,,,,,,,,,18.894472361809047,1.1980658296487433e-42,,,,,18.894472361809047,1.7238011517811868e-05,,,,,18.894472361809047,0.01300968872960571,,,,,18.894472361809047,6.632454658723472e-18,,,,,18.894472361809047,1.7238011517811868e-05,,,,,18.894472361809047,0.08442981187554321,,,,,18.894472361809047,1.1980658296487433e-42,,,,,18.894472361809047,1.7238011517811868e-05,,,,,18.894472361809047,0.2820272254501814,,,,,18.894472361809047,6.632454658723472e-18,,,,,18.894472361809047,1.7238011517811868e-05,,,,,18.894472361809047,0.5964666249006029,,,,,18.894472361809047,1.1980658296487433e-42,
,,,,,,,,,,,18.99497487437186,2.9500253991289273e-43,,,,,18.99497487437186,1.2640570311890084e-05,,,,,18.99497487437186,0.012504057791429917,,,,,18.99497487437186,2.6993412802886248e-18,,,,,18.99497487437186,1.2640570311890084e-05,,,,,18.99497487437186,0.08179670707820014,,,,,18.99497487437186,2.9500253991289273e-43,,,,,18.99497487437186,1.2640570311890084e-05,,,,,18.99497487437186,0.2754146045738603,,,,,18.99497487437186,2.6993412802886248e-18,,,,,18.99497487437186,1.2640570311890084e-05,,,,,18.99497487437186,0.587135055944708,,,,,18.99497487437186,2.9500253991289273e-43,
,,,,,,,,,,,19.095477386934675,7.190914524104045e-44,,,,,19.095477386934675,9.227764988587472e-06,,,,,19.095477386934675,0.01201740568796987,,,,,19.095477386934675,1.0875634424364762e-18,,,,,19.095477386934675,9.227764988587472e-06,,,,,19.095477386934675,0.07923795632943884,,,,,19.095477386934675,7.190914524104045e-44,,,,,19.095477386934675,9.227764988587472e-06,,,,,19.095477386934675,0.2689193833447302,,,,,19.095477386934675,1.0875634424364762e-18,,,,,19.095477386934675,9.227764988587472e-06,,,,,19.095477386934675,0.5778443180792437,,,,,19.095477386934675,7.190914524104045e-44,
,,,,,,,,,,,19.195979899497488,1.7352249980505852e-44,,,,,19.195979899497488,6.706203635743296e-06,,,,,19.195979899497488,0.011549053994266383,,,,,19.195979899497488,4.337751842612567e-19,,,,,19.195979899497488,6.706203635743296e-06,,,,,19.195979899497488,0.07675180621392648,,,,,19.195979899497488,1.7352249980505852e-44,,,,,19.195979899497488,6.706203635743296e-06,,,,,19.195979899497488,0.2625409756769907,,,,,19.195979899497488,4.337751842612567e-19,,,,,19.195979899497488,6.706203635743296e-06,,,,,19.195979899497488,0.5685982056548823,,,,,19.195979899497488,1.7352249980505852e-44,
,,,,,,,,,,,19.296482412060303,4.1451548831594743e-45,,,,,19.296482412060303,4.851849295582547e-06,,,,,19.296482412060303,0.01109834679719004,,,,,19.296482412060303,1.712726837767689e-19,,,,,19.296482412060303,4.851849295582547e-06,,,,,19.296482412060303,0.07433652860420598,,,,,19.296482412060303,4.1451548831594743e-45,,,,,19.296482412060303,4.851849295582547e-06,,,,,19.296482412060303,0.2562787274500269,,,,,19.296482412060303,1.712726837767689e-19,,,,,19.296482412060303,4.851849295582547e-06,,,,,19.296482412060303,0.5594003593113196,,,,,19.296482412060303,4.1451548831594743e-45,
,,,,,,,,,,,19.396984924623116,9.802549122644885e-46,,,,,19.396984924623116,3.494525574545293e-06,,,,,19.396984924623116,0.010664650040010671,,,,,19.396984924623116,6.694602585345818e-20,,,,,19.396984924623116,3.494525574545293e-06,,,,,19.396984924623116,0.07199042113425158,,,,,19.396984924623116,9.802549122644885e-46,,,,,19.396984924623116,3.494525574545293e-06,,,,,19.396984924623116,0.2501319201768785,,,,,19.396984924623116,6.694602585345818e-20,,,,,19.396984924623116,3.494525574545293e-06,,,,,19.396984924623116,0.5502542678085965,,,,,19.396984924623116,9.802549122644885e-46,
,,,,,,,,,,,19.49748743718593,2.2948303762238032e-46,,,,,19.49748743718593,2.505644758530558e-06,,,,,19.49748743718593,0.010247350880980392,,,,,19.49748743718593,2.5904475098386514e-20,,,,,19.49748743718593,2.505644758530558e-06,,,,,19.49748743718593,0.06971180761337305,,,,,19.49748743718593,2.2948303762238032e-46,,,,,19.49748743718593,2.505644758530558e-06,,,,,19.49748743718593,0.24409977457549809,,,,,19.49748743718593,2.5904475098386514e-20,,,,,19.49748743718593,2.505644758530558e-06,,,,,19.49748743718593,0.5411632699779917,,,,,19.49748743718593,2.2948303762238032e-46,
,,,,,,,,,,,19.597989949748744,5.318332066347554e-47,,,,,19.597989949748744,1.7885501744045412e-06,,,,,19.597989949748744,0.009845857065943223,,,,,19.597989949748744,9.922888015437394e-21,,,,,19.597989949748744,1.7885501744045412e-06,,,,,19.597989949748744,0.06749903838349856,,,,,19.597989949748744,5.318332066347554e-47,,,,,19.597989949748744,1.7885501744045412e-06,,,,,19.597989949748744,0.23818145404258123,,,,,19.597989949748744,9.922888015437394e-21,,,,,19.597989949748744,1.7885501744045412e-06,,,,,19.597989949748744,0.5321305567839383,,,,,19.597989949748744,5.318332066347554e-47,
,,,,,,,,,,,19.69849246231156,1.2201510798246914e-47,,,,,19.69849246231156,1.2709635987419393e-06,,,,,19.69849246231156,0.00945959631495749,,,,,19.69849246231156,3.7628307248216695e-21,,,,,19.69849246231156,1.2709635987419393e-06,,,,,19.69849246231156,0.06535049062276146,,,,,19.69849246231156,1.2201510798246914e-47,,,,,19.69849246231156,1.2709635987419393e-06,,,,,19.69849246231156,0.2323760680299251,,,,,19.69849246231156,3.7628307248216695e-21,,,,,19.69849246231156,1.2709635987419393e-06,,,,,19.69849246231156,0.5231591734886324,,,,,19.69849246231156,1.2201510798246914e-47,
,,,,,,,,,,,19.798994974874372,2.771182097397775e-48,,,,,19.798994974874372,8.991154306554531e-07,,,,,19.798994974874372,0.009088015722894681,,,,,19.798994974874372,1.4125524109498132e-21,,,,,19.798994974874372,8.991154306554531e-07,,,,,19.798994974874372,0.0632645685982216,,,,,19.798994974874372,2.771182097397775e-48,,,,,19.798994974874372,8.991154306554531e-07,,,,,19.798994974874372,0.22668267532345932,,,,,19.798994974874372,1.4125524109498132e-21,,,,,19.798994974874372,8.991154306554531e-07,,,,,19.798994974874372,0.5142520219112712,,,,,19.798994974874372,2.771182097397775e-48,
,,,,,,,,,,,19.899497487437188,6.2305992515879615e-49,,,,,19.899497487437188,6.332105536128916e-07,,,,,19.899497487437188,0.008730581173955749,,,,,19.899497487437188,5.249376923699862e-22,,,,,19.899497487437188,6.332105536128916e-07,,,,,19.899497487437188,0.06123970387045019,,,,,19.899497487437188,6.2305992515879615e-49,,,,,19.899497487437188,6.332105536128916e-07,,,,,19.899497487437188,0.22110028722524144,,,,,19.899497487437188,5.249376923699862e-22,,,,,19.899497487437188,6.332105536128916e-07,,,,,19.899497487437188,0.5054118627740861,,,,,19.899497487437188,6.2305992515879615e-49,
,,,,,,,,,,,20.0,1.3867809600243808e-49,,,,,20.0,4.4394706853546623e-07,,,,,20.0,0.008386776770026826,,,,,20.0,1.9311866146805853e-22,,,,,20.0,4.4394706853546623e-07,,,,,20.0,0.059274355452615224,,,,,20.0,1.3867809600243808e-49,,,,,20.0,4.4394706853546623e-07,,,,,20.0,0.21562787063887803,,,,,20.0,1.9311866146805853e-22,,,,,20.0,4.4394706853546623e-07,,,,,20.0,0.4966413181276048,,,,,20.0,1.3867809600243808e-49,
